Chris helps Jason?	克里斯帮助杰森？
We go to the park by car!	我们坐车去公园！
Chris likes Nancy!	克里斯喜欢南希！
Linda helps Julia?	琳达帮助朱莉娅？
Chris likes Emma?	克里斯喜欢艾玛？
John likes Robert!	约翰喜欢罗伯特！
Kevin meets Henry?	凯文认识亨利？
Robert helps Frank!	罗伯特帮助弗兰克！
Julia meets James!	朱莉娅认识詹姆斯！
Mia likes Jason?	米娅喜欢杰森？
Robert meets Chris!	罗伯特认识克里斯！
Nancy likes Emma!	南希喜欢艾玛！
Peter feel hungry today!	彼得今天觉得饿！
Chris calls Tom!	克里斯给汤姆打电话！
Grace likes David!	格蕾丝喜欢大卫！
Chloe calls Eric?	克洛伊给埃里克打电话？
Frank likes Jason?	弗兰克喜欢杰森？
Peter helps Henry!	彼得帮助亨利！
Chris meets Sophia?	克里斯认识索菲亚？
Kevin likes Daniel!	凯文喜欢丹尼尔！
Robert likes Eric!	罗伯特喜欢埃里克！
I go to the supermarket by subway!	我坐地铁去超市！
James calls Brian?	詹姆斯给布莱恩打电话？
James meets Nancy!	詹姆斯认识南希！
Sarah meets Lucy?	莎拉认识露西？
Nancy helps Lucy?	南希帮助露西？
Nancy likes Mary!	南希喜欢玛丽！
Peter likes Emma?	彼得喜欢艾玛？
You go to the library by car?	你坐车去图书馆？
Sarah calls Chris!	莎拉给克里斯打电话！
Tom calls Robert?	汤姆给罗伯特打电话？
Olivia likes Frank!	奥利维亚喜欢弗兰克！
Lily calls Sophia!	莉莉给索菲亚打电话！
Lucy likes Emma!	露西喜欢艾玛！
We want to eat salad?	我们想吃沙拉？
I would like to eat breakfast?	我想吃早餐？
Grace helps Emma?	格蕾丝帮助艾玛？
Kevin like sports?	凯文喜欢运动？
Jason calls Nancy!	杰森给南希打电话！
Mary helps James?	玛丽帮助詹姆斯？
Alice calls Daniel!	爱丽丝给丹尼尔打电话！
Brian likes Mike?	布莱恩喜欢迈克？
Robert likes Lucy!	罗伯特喜欢露西！
They go to the library by walk?	他们坐走路去图书馆？
Lucy calls James?	露西给詹姆斯打电话？
Julia helps Anna!	朱莉娅帮助安娜！
Nancy helps Mary?	南希帮助玛丽？
I go to the library by taxi!	我坐出租车去图书馆！
Henry likes Eric?	亨利喜欢埃里克？
Frank meets Sophia!	弗兰克认识索菲亚！
Eric meets Mia?	埃里克认识米娅？
Sophia calls Tom!	索菲亚给汤姆打电话！
Emma likes Lily?	艾玛喜欢莉莉？
They go to the park by subway!	他们坐地铁去公园！
Mary like running?	玛丽喜欢跑步？
Grace calls Sarah!	格蕾丝给莎拉打电话！
We go to the bus stop by train!	我们坐火车去公交站！
Alice feel busy today?	爱丽丝今天觉得忙？
Frank likes Daniel!	弗兰克喜欢丹尼尔！
I want to drink juice!	我想喝果汁！
Olivia calls John!	奥利维亚给约翰打电话！
We like movies!	我们喜欢电影！
You go to the school by bike!	你坐自行车去学校！
We need to go to the bank?	我们得去银行？
Julia feel tired today?	朱莉娅今天觉得累？
Frank like music?	弗兰克喜欢音乐？
Chloe helps Sarah?	克洛伊帮助莎拉？
I would like to eat lunch.	我想吃午餐。
Linda meets Anna?	琳达认识安娜？
You like running!	你喜欢跑步！
Alice likes Frank?	爱丽丝喜欢弗兰克？
Sarah helps James?	莎拉帮助詹姆斯？
Emma helps Grace?	艾玛帮助格蕾丝？
Emma likes Sophia?	艾玛喜欢索菲亚？
Kevin helps Sophia!	凯文帮助索菲亚！
Jason calls Alice!	杰森给爱丽丝打电话！
Frank meets Emma!	弗兰克认识艾玛！
Brian helps Lily?	布莱恩帮助莉莉？
Brian helps Peter?	布莱恩帮助彼得？
You go to the restroom by bike?	你坐自行车去卫生间？
Linda meets Kevin?	琳达认识凯文？
Sophia helps Lucy!	索菲亚帮助露西！
Lucy calls Henry!	露西给亨利打电话！
We feel happy today?	我们今天觉得高兴？
Sophia meets Grace!	索菲亚认识格蕾丝！
Tom meets Henry?	汤姆认识亨利？
Julia likes Emma!	朱莉娅喜欢艾玛！
Mary likes Grace?	玛丽喜欢格蕾丝？
Mike helps Robert!	迈克帮助罗伯特！
Kevin like traveling?	凯文喜欢旅行？
Lucy meets Grace!	露西认识格蕾丝！
Mary like swimming?	玛丽喜欢游泳？
James calls Peter?	詹姆斯给彼得打电话？
We would like this pen?	我们想要这支笔？
Linda helps Robert!	琳达帮助罗伯特！
David helps Mia!	大卫帮助米娅！
You go to the train station by bike?	你坐自行车去火车站？
Emma meets Mary?	艾玛认识玛丽？
Mia calls Eric?	米娅给埃里克打电话？
Kevin meets Grace!	凯文认识格蕾丝！
Olivia likes Daniel?	奥利维亚喜欢丹尼尔？
Nancy likes David?	南希喜欢大卫？
Mia likes Chloe!	米娅喜欢克洛伊！
I feel thirsty today!	我今天觉得渴！
We go to the pharmacy by taxi!	我们坐出租车去药店！
Anna helps Daniel?	安娜帮助丹尼尔？
Julia calls Henry?	朱莉娅给亨利打电话？
Grace like reading!	格蕾丝喜欢读书！
Chris calls Henry!	克里斯给亨利打电话！
Jason likes Brian?	杰森喜欢布莱恩？
Mary meets Brian!	玛丽认识布莱恩！
Kevin helps Tom?	凯文帮助汤姆？
Chris feel happy today?	克里斯今天觉得高兴？
You go to the bathroom by bike?	你坐自行车去洗手间？
I go to the library by train?	我坐火车去图书馆？
Sophia likes Peter!	索菲亚喜欢彼得！
Henry meets Nancy?	亨利认识南希？
Eric meets Emma!	埃里克认识艾玛！
You go to the school by subway?	你坐地铁去学校？
Tom meets Grace?	汤姆认识格蕾丝？
They go to the hotel by bus!	他们坐公交车去酒店！
Anna helps John!	安娜帮助约翰！
Henry meets Olivia?	亨利认识奥利维亚？
They go to the train station by train?	他们坐火车去火车站？
Kevin meets Mia?	凯文认识米娅？
James meets Grace!	詹姆斯认识格蕾丝！
Tom helps Daniel!	汤姆帮助丹尼尔！
Chloe meets Linda?	克洛伊认识琳达？
Eric likes Olivia!	埃里克喜欢奥利维亚！
Julia like gaming?	朱莉娅喜欢打游戏？
David likes Daniel!	大卫喜欢丹尼尔！
We go to the hotel by walk!	我们坐走路去酒店！
Nancy calls Sarah?	南希给莎拉打电话？
Emma calls Lily!	艾玛给莉莉打电话！
Lily helps Daniel!	莉莉帮助丹尼尔！
Peter meets Mary?	彼得认识玛丽？
Tom meets Lucy?	汤姆认识露西？
You go to the library by walk!	你坐走路去图书馆！
We would like that?	我们想要那个？
Robert calls Emma?	罗伯特给艾玛打电话？
I would like to eat chocolate.	我想吃巧克力。
I want to eat chocolate!	我想吃巧克力！
Mia meets Brian?	米娅认识布莱恩？
We am a doctor!	我们是医生！
I go to the bus stop by bike?	我坐自行车去公交站？
Sophia helps David!	索菲亚帮助大卫！
They need to go to the airport?	他们得去机场？
I go to the bathroom by train?	我坐火车去洗手间？
Robert helps James?	罗伯特帮助詹姆斯？
Linda helps Nancy!	琳达帮助南希！
Anna likes David!	安娜喜欢大卫！
Chloe calls David!	克洛伊给大卫打电话！
Lily helps Sophia!	莉莉帮助索菲亚！
You want to eat salad?	你想吃沙拉？
Mia feel busy today?	米娅今天觉得忙？
Brian meets Henry!	布莱恩认识亨利！
Peter calls Jason?	彼得给杰森打电话？
I would like this pen?	我想要这支笔？
Emma likes Linda!	艾玛喜欢琳达！
Julia meets Tom!	朱莉娅认识汤姆！
I would like to eat dumplings.	我想吃饺子。
David calls Chris!	大卫给克里斯打电话！
Henry calls Julia?	亨利给朱莉娅打电话？
Julia feel happy today?	朱莉娅今天觉得高兴？
Grace helps Anna?	格蕾丝帮助安娜？
Olivia likes Frank?	奥利维亚喜欢弗兰克？
Tom feel thirsty today?	汤姆今天觉得渴？
Lucy helps Tom!	露西帮助汤姆！
You go to the restaurant by car?	你坐车去餐厅？
Henry calls Frank?	亨利给弗兰克打电话？
Lucy meets Frank!	露西认识弗兰克！
You need to go to the bathroom?	你得去洗手间？
Julia calls Mia!	朱莉娅给米娅打电话！
Mia like reading!	米娅喜欢读书！
Julia helps Alice?	朱莉娅帮助爱丽丝？
I love movies.	我爱电影。
I like movies?	我喜欢电影？
I go to the coffee shop by walk?	我坐走路去咖啡店？
Peter helps Henry?	彼得帮助亨利？
Julia helps James?	朱莉娅帮助詹姆斯？
They go to the restaurant by taxi!	他们坐出租车去餐厅！
It's nine o'clock?	现在九点？
It is nine o'clock!	现在九点！
Olivia calls Lily!	奥利维亚给莉莉打电话！
Nancy helps Robert?	南希帮助罗伯特？
Anna calls Tom!	安娜给汤姆打电话！
Emma helps Kevin?	艾玛帮助凯文？
Jason likes Nancy?	杰森喜欢南希？
Lucy helps Henry?	露西帮助亨利？
Chloe helps Peter?	克洛伊帮助彼得？
Grace meets Tom?	格蕾丝认识汤姆？
Grace helps Henry!	格蕾丝帮助亨利！
David helps Mia?	大卫帮助米娅？
Daniel likes Grace?	丹尼尔喜欢格蕾丝？
We feel busy today?	我们今天觉得忙？
We go to the hotel by train!	我们坐火车去酒店！
It's hot today?	今天热？
Brian likes James?	布莱恩喜欢詹姆斯？
Anna calls Alice?	安娜给爱丽丝打电话？
I go to the park by taxi!	我坐出租车去公园！
Julia calls Lucy!	朱莉娅给露西打电话！
Mia like movies?	米娅喜欢电影？
Alice calls Robert?	爱丽丝给罗伯特打电话？
Brian likes Emma!	布莱恩喜欢艾玛！
Anna likes Robert!	安娜喜欢罗伯特！
Olivia likes Lucy!	奥利维亚喜欢露西！
Grace meets Chris?	格蕾丝认识克里斯？
I would like to eat chocolate!	我想吃巧克力！
Sophia likes Tom!	索菲亚喜欢汤姆！
Peter likes Julia!	彼得喜欢朱莉娅！
Anna helps Grace!	安娜帮助格蕾丝！
Lily like reading!	莉莉喜欢读书！
Emma helps Olivia!	艾玛帮助奥利维亚！
They need to go to the train station?	他们得去火车站？
You go to the pharmacy by subway?	你坐地铁去药店？
Julia helps Olivia!	朱莉娅帮助奥利维亚！
Mia calls Nancy!	米娅给南希打电话！
Anna calls Frank?	安娜给弗兰克打电话？
Robert calls Brian?	罗伯特给布莱恩打电话？
I am a doctor!	我是医生！
Chris helps Olivia!	克里斯帮助奥利维亚！
James likes Julia!	詹姆斯喜欢朱莉娅！
They feel hungry today!	他们今天觉得饿！
Sarah helps Lucy?	莎拉帮助露西？
Mary helps Chloe?	玛丽帮助克洛伊？
Chris calls Robert!	克里斯给罗伯特打电话！
Brian helps Julia!	布莱恩帮助朱莉娅！
Chris helps John!	克里斯帮助约翰！
Mia like music!	米娅喜欢音乐！
Emma meets Sophia?	艾玛认识索菲亚？
Julia meets Grace?	朱莉娅认识格蕾丝？
We go to the cinema by walk?	我们坐走路去电影院？
Robert likes Sophia!	罗伯特喜欢索菲亚！
Brian like swimming!	布莱恩喜欢游泳！
Brian calls Tom!	布莱恩给汤姆打电话！
Sarah likes David?	莎拉喜欢大卫？
Robert likes Chloe?	罗伯特喜欢克洛伊？
Sophia likes Sarah!	索菲亚喜欢莎拉！
I need to go to the restroom?	我得去卫生间？
Grace helps Lucy?	格蕾丝帮助露西？
Tom feel hungry today!	汤姆今天觉得饿！
David meets Daniel?	大卫认识丹尼尔？
Kevin likes Frank?	凯文喜欢弗兰克？
Robert like music!	罗伯特喜欢音乐！
Grace meets Mike!	格蕾丝认识迈克！
Mia meets Grace?	米娅认识格蕾丝？
Nancy calls Chloe!	南希给克洛伊打电话！
They go to the restroom by taxi?	他们坐出租车去卫生间？
Daniel likes Sophia!	丹尼尔喜欢索菲亚！
Jason calls Tom?	杰森给汤姆打电话？
Julia likes Lily!	朱莉娅喜欢莉莉！
John meets Henry!	约翰认识亨利！
Tom likes Chloe!	汤姆喜欢克洛伊！
Lily helps Kevin!	莉莉帮助凯文！
Eric helps Jason?	埃里克帮助杰森？
I go to the restroom by train?	我坐火车去卫生间？
I go to the bathroom by train!	我坐火车去洗手间！
Frank helps Brian?	弗兰克帮助布莱恩？
James meets Eric?	詹姆斯认识埃里克？
David helps Chloe?	大卫帮助克洛伊？
Robert meets Linda?	罗伯特认识琳达？
Eric likes Nancy?	埃里克喜欢南希？
Linda likes Emma!	琳达喜欢艾玛！
Grace helps Olivia?	格蕾丝帮助奥利维亚？
Eric meets James!	埃里克认识詹姆斯！
You need to go to the school?	你得去学校？
You go to the bus stop by subway!	你坐地铁去公交站！
Olivia meets Eric!	奥利维亚认识埃里克！
They go to the post office by subway?	他们坐地铁去邮局？
Linda helps Chris!	琳达帮助克里斯！
Julia helps Emma?	朱莉娅帮助艾玛？
Eric likes Grace?	埃里克喜欢格蕾丝？
Eric meets Julia?	埃里克认识朱莉娅？
Sarah calls Brian!	莎拉给布莱恩打电话！
Alice calls David?	爱丽丝给大卫打电话？
We go to the restroom by bike!	我们坐自行车去卫生间！
Linda calls Emma?	琳达给艾玛打电话？
They go to the restroom by walk!	他们坐走路去卫生间！
Frank likes Sophia?	弗兰克喜欢索菲亚？
Lily likes Frank!	莉莉喜欢弗兰克！
Mike like reading!	迈克喜欢读书！
Lucy calls Daniel!	露西给丹尼尔打电话！
Mary feel tired today!	玛丽今天觉得累！
Where is the coffee shop.	咖啡店在哪里。
Sophia likes Chloe?	索菲亚喜欢克洛伊？
Anna calls Lucy!	安娜给露西打电话！
Nancy meets James?	南希认识詹姆斯？
Jason helps Henry!	杰森帮助亨利！
We am learning Japanese!	我们在学日文！
John meets James?	约翰认识詹姆斯？
Mike calls Grace?	迈克给格蕾丝打电话？
Nancy likes Alice!	南希喜欢爱丽丝！
Alice like traveling?	爱丽丝喜欢旅行？
Chloe meets Lily!	克洛伊认识莉莉！
Frank likes Mia!	弗兰克喜欢米娅！
You go to the bus stop by train!	你坐火车去公交站！
Alice calls Tom!	爱丽丝给汤姆打电话！
Kevin meets Chris?	凯文认识克里斯？
Grace meets John?	格蕾丝认识约翰？
Henry likes Lucy?	亨利喜欢露西？
David helps Kevin?	大卫帮助凯文？
Emma meets Anna!	艾玛认识安娜！
David meets Jason?	大卫认识杰森？
David meets Chris?	大卫认识克里斯？
Anna like running?	安娜喜欢跑步？
Mike helps Chris?	迈克帮助克里斯？
We go to the library by bike?	我们坐自行车去图书馆？
We go to the bathroom by bike!	我们坐自行车去洗手间！
Tom helps Eric!	汤姆帮助埃里克！
Mike likes Emma!	迈克喜欢艾玛！
Jason meets Daniel!	杰森认识丹尼尔！
Anna meets Kevin!	安娜认识凯文！
Mike meets Anna?	迈克认识安娜？
John likes Jason?	约翰喜欢杰森？
Robert meets Chris?	罗伯特认识克里斯？
You go to the post office by taxi?	你坐出租车去邮局？
Robert calls Frank?	罗伯特给弗兰克打电话？
Mia likes Peter?	米娅喜欢彼得？
Chris meets James?	克里斯认识詹姆斯？
Linda likes Chloe!	琳达喜欢克洛伊！
Julia likes Olivia?	朱莉娅喜欢奥利维亚？
Mia meets Peter!	米娅认识彼得！
Mia meets Grace!	米娅认识格蕾丝！
Mike helps Sophia!	迈克帮助索菲亚！
Linda meets Julia?	琳达认识朱莉娅？
They want to eat bread!	他们想吃面包！
Kevin like photography!	凯文喜欢摄影！
Chloe like reading?	克洛伊喜欢读书？
Tom like photography?	汤姆喜欢摄影？
We go to the hospital by taxi?	我们坐出租车去医院？
Daniel helps Linda?	丹尼尔帮助琳达？
Frank likes Robert!	弗兰克喜欢罗伯特！
Chloe calls Brian?	克洛伊给布莱恩打电话？
Anna meets Sarah?	安娜认识莎拉？
Jason calls Tom!	杰森给汤姆打电话！
Mike meets Frank!	迈克认识弗兰克！
We want to drink tea!	我们想喝茶！
Emma likes Mia?	艾玛喜欢米娅？
I go to the train station by bus!	我坐公交车去火车站！
Sophia likes Robert?	索菲亚喜欢罗伯特？
I want to eat breakfast!	我想吃早餐！
Sophia meets Linda?	索菲亚认识琳达？
Mia helps Kevin?	米娅帮助凯文？
Chris likes Emma!	克里斯喜欢艾玛！
Lucy calls Jason!	露西给杰森打电话！
They want to eat bread?	他们想吃面包？
Mia meets Sarah?	米娅认识莎拉？
Jason meets John?	杰森认识约翰？
Emma calls Henry?	艾玛给亨利打电话？
Henry like photography!	亨利喜欢摄影！
Daniel likes Mia?	丹尼尔喜欢米娅？
We want to eat an apple?	我们想吃一个苹果？
Mike helps Alice?	迈克帮助爱丽丝？
We want to eat chicken!	我们想吃鸡肉！
Robert meets Eric?	罗伯特认识埃里克？
You go to the train station by walk!	你坐走路去火车站！
I'm a doctor!	我是医生！
Anna likes Lily?	安娜喜欢莉莉？
Nancy likes Chris?	南希喜欢克里斯？
Linda likes Eric!	琳达喜欢埃里克！
Frank calls Olivia?	弗兰克给奥利维亚打电话？
Robert meets Mike!	罗伯特认识迈克！
Olivia meets David?	奥利维亚认识大卫？
Do you speak English!	你会说英文吗！
Frank helps Grace!	弗兰克帮助格蕾丝！
Jason helps Tom!	杰森帮助汤姆！
Mary calls Chloe!	玛丽给克洛伊打电话！
Olivia likes Emma!	奥利维亚喜欢艾玛！
Sophia likes Lucy!	索菲亚喜欢露西！
James helps Anna!	詹姆斯帮助安娜！
Peter calls Lily!	彼得给莉莉打电话！
I would like to eat ice cream.	我想吃冰淇淋。
You go to the bank by train?	你坐火车去银行？
Eric feel tired today?	埃里克今天觉得累？
Anna meets David?	安娜认识大卫？
Nancy helps Daniel!	南希帮助丹尼尔！
Kevin helps Lily!	凯文帮助莉莉！
Sarah helps Daniel!	莎拉帮助丹尼尔！
Linda likes Tom!	琳达喜欢汤姆！
I go to the restroom by bike!	我坐自行车去卫生间！
Grace helps Olivia!	格蕾丝帮助奥利维亚！
Chloe helps Tom!	克洛伊帮助汤姆！
Henry calls Chris?	亨利给克里斯打电话？
James helps Brian?	詹姆斯帮助布莱恩？
Jason likes Chloe?	杰森喜欢克洛伊？
We want to eat noodles!	我们想吃面条！
Mary calls Alice!	玛丽给爱丽丝打电话！
John calls Lucy!	约翰给露西打电话！
Jason helps Olivia?	杰森帮助奥利维亚？
Kevin meets Daniel?	凯文认识丹尼尔？
Emma helps Sophia?	艾玛帮助索菲亚？
James helps Sarah?	詹姆斯帮助莎拉？
Chris helps David!	克里斯帮助大卫！
Robert likes Lily?	罗伯特喜欢莉莉？
Chloe likes Henry?	克洛伊喜欢亨利？
Henry calls Daniel!	亨利给丹尼尔打电话！
I go to the police station by bus?	我坐公交车去派出所？
Lucy calls Linda?	露西给琳达打电话？
Where is the bathroom!	洗手间在哪里！
James like traveling!	詹姆斯喜欢旅行！
Brian meets Mike?	布莱恩认识迈克？
Brian helps Robert!	布莱恩帮助罗伯特！
Robert meets Brian!	罗伯特认识布莱恩！
I go to the restaurant by car!	我坐车去餐厅！
Robert likes Chris!	罗伯特喜欢克里斯！
Tom like music?	汤姆喜欢音乐？
Chris meets Sarah!	克里斯认识莎拉！
Henry calls Julia!	亨利给朱莉娅打电话！
Mike helps Olivia!	迈克帮助奥利维亚！
I go to the school by train?	我坐火车去学校？
Lucy meets Tom!	露西认识汤姆！
Robert likes Sophia?	罗伯特喜欢索菲亚？
Kevin helps Linda!	凯文帮助琳达！
Chris helps Mia!	克里斯帮助米娅！
Peter meets Olivia?	彼得认识奥利维亚？
Nancy likes Lily?	南希喜欢莉莉？
Linda calls Kevin?	琳达给凯文打电话？
We go to the airport by train!	我们坐火车去机场！
Grace likes John?	格蕾丝喜欢约翰？
Daniel helps Mia?	丹尼尔帮助米娅？
Alice helps Mary?	爱丽丝帮助玛丽？
Chloe meets Anna?	克洛伊认识安娜？
James like sports?	詹姆斯喜欢运动？
Jason likes Emma!	杰森喜欢艾玛！
Daniel meets Brian!	丹尼尔认识布莱恩！
Robert meets Sarah!	罗伯特认识莎拉！
Jason meets James?	杰森认识詹姆斯？
Emma feel busy today?	艾玛今天觉得忙？
Jason likes Lucy!	杰森喜欢露西！
I would like a table!	我想要一张桌子！
James likes Olivia!	詹姆斯喜欢奥利维亚！
Sophia meets Chloe!	索菲亚认识克洛伊！
How do I get to the hotel?	酒店在哪里？
Grace meets Anna!	格蕾丝认识安娜！
I go to the coffee shop by train?	我坐火车去咖啡店？
Linda calls Sophia?	琳达给索菲亚打电话？
Peter likes Mike?	彼得喜欢迈克？
Robert helps Julia!	罗伯特帮助朱莉娅！
Daniel meets Sophia!	丹尼尔认识索菲亚！
Linda calls Henry!	琳达给亨利打电话！
David meets Lucy?	大卫认识露西？
Kevin helps Emma!	凯文帮助艾玛！
Lucy likes Mary?	露西喜欢玛丽？
I would like to eat a banana.	我想吃一根香蕉。
I want to eat a banana?	我想吃一根香蕉？
Kevin likes Sophia?	凯文喜欢索菲亚？
Linda helps Anna?	琳达帮助安娜？
Daniel calls James?	丹尼尔给詹姆斯打电话？
How do I get to the police station!	派出所在哪里！
Linda helps Jason?	琳达帮助杰森？
Henry helps Peter?	亨利帮助彼得？
Linda helps Julia!	琳达帮助朱莉娅！
Today is Thursday?	今天是周四？
Eric helps Lily?	埃里克帮助莉莉？
Henry calls Grace!	亨利给格蕾丝打电话！
Kevin helps Nancy?	凯文帮助南希？
Emma helps Mia!	艾玛帮助米娅！
You like gaming!	你喜欢打游戏！
Brian meets Mary!	布莱恩认识玛丽！
Sarah like photography!	莎拉喜欢摄影！
They go to the restaurant by walk?	他们坐走路去餐厅？
I go to the subway station by train!	我坐火车去地铁站！
Peter meets Jason?	彼得认识杰森？
Peter likes Olivia!	彼得喜欢奥利维亚！
Henry likes Robert?	亨利喜欢罗伯特？
Peter like movies?	彼得喜欢电影？
Alice like traveling!	爱丽丝喜欢旅行！
It's nine o'clock!	现在九点！
Henry likes Emma!	亨利喜欢艾玛！
Daniel likes Sarah?	丹尼尔喜欢莎拉？
Mike calls Nancy?	迈克给南希打电话？
Robert calls Daniel?	罗伯特给丹尼尔打电话？
Robert meets John!	罗伯特认识约翰！
We want to eat dumplings?	我们想吃饺子？
Alice feel thirsty today!	爱丽丝今天觉得渴！
We go to the police station by bus?	我们坐公交车去派出所？
Kevin calls Anna?	凯文给安娜打电话？
Peter like movies!	彼得喜欢电影！
John calls Olivia?	约翰给奥利维亚打电话？
Chris helps Sophia?	克里斯帮助索菲亚？
We go to the train station by bike!	我们坐自行车去火车站！
We go to the airport by bus!	我们坐公交车去机场！
Olivia like movies?	奥利维亚喜欢电影？
Olivia calls Sarah!	奥利维亚给莎拉打电话！
How do I get to the bank?	银行在哪里？
Peter likes Jason?	彼得喜欢杰森？
Grace likes Chloe!	格蕾丝喜欢克洛伊！
Brian helps Eric!	布莱恩帮助埃里克！
We want to eat a banana!	我们想吃一根香蕉！
I go to the airport by bus!	我坐公交车去机场！
They go to the library by bike?	他们坐自行车去图书馆？
Brian likes Mike!	布莱恩喜欢迈克！
Sarah meets Nancy?	莎拉认识南希？
Chloe calls Sophia!	克洛伊给索菲亚打电话！
Linda meets Kevin!	琳达认识凯文！
Anna likes Kevin?	安娜喜欢凯文？
Tom likes Robert?	汤姆喜欢罗伯特？
Alice calls Sarah!	爱丽丝给莎拉打电话！
You would like a map?	你想要一张地图？
Nancy likes Chloe?	南希喜欢克洛伊？
Kevin calls Olivia?	凯文给奥利维亚打电话？
Emma helps Henry?	艾玛帮助亨利？
Grace likes Eric?	格蕾丝喜欢埃里克？
David like movies!	大卫喜欢电影！
Mike helps Emma?	迈克帮助艾玛？
James meets Mary?	詹姆斯认识玛丽？
Mia calls Julia!	米娅给朱莉娅打电话！
Anna meets Sophia!	安娜认识索菲亚！
Olivia feel busy today?	奥利维亚今天觉得忙？
You want to eat noodles!	你想吃面条！
Lily likes Jason?	莉莉喜欢杰森？
Lily likes Brian!	莉莉喜欢布莱恩！
Frank helps Eric?	弗兰克帮助埃里克？
Mia meets David?	米娅认识大卫？
Daniel helps Nancy?	丹尼尔帮助南希？
You am a student!	你是学生！
John calls Olivia!	约翰给奥利维亚打电话！
Olivia meets Kevin?	奥利维亚认识凯文？
David helps Henry!	大卫帮助亨利！
I go to the bus stop by subway!	我坐地铁去公交站！
Alice likes Robert!	爱丽丝喜欢罗伯特！
Sophia like reading!	索菲亚喜欢读书！
David likes Jason!	大卫喜欢杰森！
Henry meets Lily!	亨利认识莉莉！
Lucy helps Anna!	露西帮助安娜！
Sarah helps Alice?	莎拉帮助爱丽丝？
Mike feel thirsty today!	迈克今天觉得渴！
Jason calls James?	杰森给詹姆斯打电话？
David likes Robert?	大卫喜欢罗伯特？
Tom calls Nancy!	汤姆给南希打电话！
James likes Grace?	詹姆斯喜欢格蕾丝？
You need to go to the post office!	你得去邮局！
Mary helps Brian!	玛丽帮助布莱恩！
Sophia calls Mike!	索菲亚给迈克打电话！
Brian likes David!	布莱恩喜欢大卫！
James calls Chloe?	詹姆斯给克洛伊打电话？
John calls Julia?	约翰给朱莉娅打电话？
Lucy helps Robert!	露西帮助罗伯特！
Chris calls Emma!	克里斯给艾玛打电话！
Daniel calls Julia?	丹尼尔给朱莉娅打电话？
John meets Sophia?	约翰认识索菲亚？
Mary helps Mike?	玛丽帮助迈克？
They go to the restaurant by subway!	他们坐地铁去餐厅！
Frank meets Alice!	弗兰克认识爱丽丝！
Jason meets Kevin?	杰森认识凯文？
Linda likes Nancy?	琳达喜欢南希？
Julia meets James?	朱莉娅认识詹姆斯？
They go to the restroom by bus!	他们坐公交车去卫生间！
Tom like cooking!	汤姆喜欢做饭！
Tom likes Emma!	汤姆喜欢艾玛！
Peter likes Mike!	彼得喜欢迈克！
Mary helps Lucy?	玛丽帮助露西？
Julia likes Brian!	朱莉娅喜欢布莱恩！
We need to go to the airport!	我们得去机场！
Frank calls Peter?	弗兰克给彼得打电话？
Eric calls Jason?	埃里克给杰森打电话？
Anna meets Frank?	安娜认识弗兰克？
Robert likes Peter?	罗伯特喜欢彼得？
Lily meets Kevin!	莉莉认识凯文！
James likes Grace!	詹姆斯喜欢格蕾丝！
Mike calls Lily!	迈克给莉莉打电话！
Mary helps Kevin!	玛丽帮助凯文！
Sarah calls Mary?	莎拉给玛丽打电话？
Nancy meets Tom!	南希认识汤姆！
Mia likes Emma!	米娅喜欢艾玛！
Grace likes Sophia!	格蕾丝喜欢索菲亚！
John likes Lucy!	约翰喜欢露西！
Emma like traveling!	艾玛喜欢旅行！
It is seven o'clock!	现在七点！
You need to go to the subway station!	你得去地铁站！
I would like a table?	我想要一张桌子？
We am learning Chinese?	我们在学中文？
Sarah helps John!	莎拉帮助约翰！
Sarah helps Anna?	莎拉帮助安娜？
Anna meets Lucy?	安娜认识露西？
Julia calls Chris?	朱莉娅给克里斯打电话？
You like photography?	你喜欢摄影？
Mary calls Lucy!	玛丽给露西打电话！
I love cooking!	我爱做饭！
Chris helps Henry?	克里斯帮助亨利？
Frank helps Chloe?	弗兰克帮助克洛伊？
I go to the pharmacy by taxi?	我坐出租车去药店？
Peter likes James!	彼得喜欢詹姆斯！
Alice meets Mia!	爱丽丝认识米娅！
Frank calls Sarah!	弗兰克给莎拉打电话！
Olivia likes Mike?	奥利维亚喜欢迈克？
Emma like swimming?	艾玛喜欢游泳？
You go to the school by walk?	你坐走路去学校？
Brian feel tired today!	布莱恩今天觉得累！
How much is a bottle of water.	一瓶水多少钱。
We go to the restroom by car?	我们坐车去卫生间？
David helps Robert?	大卫帮助罗伯特？
Jason meets Sophia!	杰森认识索菲亚！
I love swimming!	我爱游泳！
How much is this book.	这本书多少钱。
James calls Linda!	詹姆斯给琳达打电话！
You go to the restroom by car?	你坐车去卫生间？
Jason likes Mike?	杰森喜欢迈克？
They go to the restroom by taxi!	他们坐出租车去卫生间！
Olivia helps Sarah?	奥利维亚帮助莎拉？
Brian calls John!	布莱恩给约翰打电话！
Chris helps Daniel?	克里斯帮助丹尼尔？
Chloe like movies!	克洛伊喜欢电影！
Brian likes Mia?	布莱恩喜欢米娅？
Lily like gaming!	莉莉喜欢打游戏！
Tom calls Julia?	汤姆给朱莉娅打电话？
Sophia calls John!	索菲亚给约翰打电话！
I would like a bottle of water!	我想要一瓶水！
Henry helps Robert!	亨利帮助罗伯特！
They go to the train station by subway!	他们坐地铁去火车站！
